id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
5621,Men Tshirts,5,2,6,10,7,7,3,4,3,7,4
17664,Sarees,10,15,13,0,5,8,1,10,10,7,3
61962,Women Tops & Tunics,10,2,6,6,7,7,3,4,3,7,4
21213,Sarees,10,15,13,9,5,8,1,10,10,0,3
18365,Sarees,10,8,14,9,0,8,3,4,10,8,3
24762,Sarees,10,14,2,0,2,8,3,11,10,3,3
46154,Women Tshirts,8,5,8,8,10,13,5,6,3,7,4
39809,Women Tshirts,8,2,6,2,12,7,5,6,3,7,4
4714,Men Tshirts,5,6,9,6,2,10,3,4,3,7,4
45195,Women Tshirts,8,11,8,8,10,13,5,6,3,7,4
27648,Kurtis,9,5,0,3,1,6,6,8,8,10,4
26339,Kurtis,9,11,6,1,7,2,6,8,8,10,4
55690,Women Tops & Tunics,10,6,3,2,17,0,4,1,5,7,5
49174,Women Tshirts,8,8,6,6,10,13,3,6,3,7,4
14999,Sarees,10,8,14,9,18,8,3,4,9,6,3
67050,Women Tops & Tunics,10,1,2,2,17,0,6,8,2,11,0
20811,Sarees,10,8,14,9,18,8,3,4,10,5,3
60244,Women Tops & Tunics,10,1,8,8,17,0,6,8,5,9,4
65898,Women Tops & Tunics,10,8,3,6,17,0,3,8,3,11,2
69804,Women Tops & Tunics,10,17,3,2,11,0,6,8,5,3,2
29002,Kurtis,9,13,0,1,1,7,3,8,8,10,4
57266,Women Tops & Tunics,10,8,6,2,11,0,6,8,3,7,5
34930,Women Tshirts,8,18,8,8,12,11,5,6,3,7,4
53332,Women Tops & Tunics,10,2,8,8,11,0,6,8,2,11,2
5245,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
53834,Women Tops & Tunics,10,5,3,2,2,0,6,8,6,3,4
27625,Kurtis,9,8,6,1,1,2,0,1,8,10,4
29653,Kurtis,9,13,6,3,1,7,3,8,5,10,4
15772,Sarees,10,8,13,0,2,14,3,4,1,3,3
39759,Women Tshirts,8,0,6,8,2,7,3,6,3,7,4
31966,Kurtis,9,6,0,6,1,7,3,4,8,10,4
15287,Sarees,10,8,14,9,0,12,3,4,10,8,8
29774,Kurtis,9,6,0,3,1,6,3,4,8,10,4
58113,Women Tops & Tunics,10,18,6,8,7,7,3,8,5,7,2
44349,Women Tshirts,8,2,6,2,10,7,5,4,3,7,4
9324,Sarees,10,15,14,9,18,12,1,10,10,5,8
9086,Sarees,10,8,14,9,18,8,3,4,10,6,3
52459,Women Tops & Tunics,10,1,3,6,4,0,3,4,3,7,4
2388,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
14757,Sarees,10,15,13,0,5,8,1,10,10,7,3
8529,Sarees,10,15,13,0,5,8,1,10,10,7,3
16299,Sarees,10,8,13,6,5,12,3,4,3,7,3
36054,Women Tshirts,8,2,1,2,10,4,5,6,3,7,4
4745,Men Tshirts,5,0,9,7,7,10,3,4,3,7,4
22758,Sarees,10,15,13,9,5,8,1,10,10,0,3
32666,Women Tshirts,8,18,6,2,10,4,0,4,3,7,4
16145,Sarees,10,8,14,9,0,8,3,4,10,6,8
53912,Women Tops & Tunics,10,13,2,8,11,0,6,8,2,9,4
31787,Kurtis,9,5,6,6,1,7,3,4,5,10,4
41527,Women Tshirts,8,18,8,2,10,9,5,6,3,7,4
7257,Men Tshirts,5,8,9,6,7,7,3,4,3,7,4
53614,Women Tops & Tunics,10,8,2,6,7,0,3,2,3,7,4
33973,Women Tshirts,8,2,4,4,10,9,5,6,3,7,4
57292,Women Tops & Tunics,10,8,6,8,15,7,3,8,3,11,2
62878,Women Tops & Tunics,10,3,3,8,15,0,6,8,5,9,4
63837,Women Tops & Tunics,10,2,8,8,11,0,0,1,5,11,4
24440,Sarees,10,8,6,6,7,12,3,4,3,7,3
6534,Men Tshirts,5,8,9,6,2,7,3,4,3,7,4
26931,Kurtis,9,7,11,3,1,6,0,1,8,10,4
44908,Women Tshirts,8,2,8,6,10,13,5,4,3,7,4
67903,Women Tops & Tunics,10,18,8,2,11,0,4,9,5,11,7
39387,Women Tshirts,8,17,8,8,10,13,5,4,1,7,4
47270,Women Tshirts,8,2,8,8,10,13,5,6,3,7,4
30918,Kurtis,9,7,6,6,8,6,6,4,8,10,4
12939,Sarees,10,15,14,0,2,8,3,11,7,13,3
2019,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
44185,Women Tshirts,8,11,8,8,10,13,5,6,3,7,4
19348,Sarees,10,8,14,0,2,12,3,11,10,3,3
24517,Sarees,10,15,13,5,5,8,1,10,10,7,3
66871,Women Tops & Tunics,10,13,8,8,11,7,4,3,6,12,4
18020,Sarees,10,8,2,6,5,7,3,4,3,7,3
54562,Women Tops & Tunics,10,0,6,2,7,0,6,8,3,7,4
49498,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
12637,Sarees,10,8,14,9,18,8,3,4,10,8,3
6997,Men Tshirts,5,8,6,6,7,10,3,4,3,7,4
54732,Women Tops & Tunics,10,0,3,2,11,0,6,8,5,11,2
16705,Sarees,10,15,10,9,18,1,0,1,10,3,3
36150,Women Tshirts,8,17,8,2,10,9,0,4,3,7,4
10703,Sarees,10,14,12,0,2,8,1,11,7,13,3
48636,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
31360,Kurtis,9,5,6,6,1,7,6,4,8,10,4
281,Men Tshirts,5,6,9,7,2,10,3,4,3,7,4
12237,Sarees,10,14,14,0,2,8,3,1,7,13,8
1758,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
293,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
38356,Women Tshirts,8,11,8,8,10,9,5,6,3,7,4
19459,Sarees,10,8,14,9,0,8,3,4,10,6,8
32973,Women Tshirts,8,18,4,4,10,3,0,6,3,7,4
55175,Women Tops & Tunics,10,5,1,8,11,0,4,5,5,11,4
1678,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
65758,Women Tops & Tunics,10,3,6,6,7,0,6,4,3,7,2
21760,Sarees,10,8,14,9,0,8,3,4,10,8,3
22385,Sarees,10,8,14,9,9,12,3,4,10,3,3
57018,Women Tops & Tunics,10,0,8,2,11,0,4,9,5,11,7
14161,Sarees,10,15,13,9,5,8,1,10,10,7,3
34980,Women Tshirts,8,11,4,8,10,9,5,6,3,7,4
29731,Kurtis,9,0,6,6,1,6,3,4,8,10,4
7879,Sarees,10,15,13,9,5,8,1,11,10,8,3
6366,Men Tshirts,5,8,9,7,7,10,3,4,3,7,4
44296,Women Tshirts,8,2,6,6,7,7,3,4,3,7,4
23389,Sarees,10,8,12,9,0,8,3,4,10,8,8
43246,Women Tshirts,8,0,8,8,10,3,5,6,3,7,4
33197,Women Tshirts,8,0,1,6,10,7,2,0,3,7,4
52257,Women Tops & Tunics,10,8,6,6,7,7,3,4,3,9,4
66542,Women Tops & Tunics,10,0,3,8,11,0,6,8,5,11,4
22767,Sarees,10,8,14,9,18,8,3,4,10,4,3
52235,Women Tops & Tunics,10,2,6,6,7,0,0,2,3,7,7
54422,Women Tops & Tunics,10,17,6,6,7,7,3,8,5,3,2
44436,Women Tshirts,8,2,8,8,10,13,5,6,3,7,4
42712,Women Tshirts,8,0,8,8,10,2,5,6,3,7,4
51006,Women Tshirts,8,8,6,6,7,13,3,4,3,7,4
21050,Sarees,10,8,14,9,18,8,3,4,10,6,3
25919,Kurtis,9,7,6,6,7,2,0,1,8,10,4
602,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
69396,Women Tops & Tunics,10,17,1,2,11,0,4,3,5,11,4
26450,Kurtis,9,11,0,3,1,2,0,1,5,10,4
58130,Women Tops & Tunics,10,2,8,8,11,7,3,3,6,7,0
44583,Women Tshirts,8,17,8,2,7,9,3,4,3,7,4
66799,Women Tops & Tunics,10,13,3,2,11,0,6,8,5,11,2
38032,Women Tshirts,8,0,1,2,10,13,5,6,3,7,4
205,Men Tshirts,5,6,7,7,2,10,3,4,3,7,4
23722,Sarees,10,8,13,0,2,12,3,11,10,5,3
46281,Women Tshirts,8,2,8,8,10,13,5,6,3,7,4
26912,Kurtis,9,13,0,3,1,6,6,8,8,10,4
22681,Sarees,10,15,13,9,5,8,1,10,10,0,3
2432,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
63601,Women Tops & Tunics,10,0,1,2,11,0,4,9,2,3,4
18400,Sarees,10,8,14,9,18,8,3,4,10,5,3
666,Men Tshirts,5,17,9,7,16,10,3,4,3,7,4
1464,Men Tshirts,5,17,9,10,12,10,3,4,3,7,4
22851,Sarees,10,8,13,0,2,12,3,7,1,3,3
57996,Women Tops & Tunics,10,3,8,8,11,0,4,9,8,11,4
24467,Sarees,10,15,13,5,5,8,1,10,10,7,3
17105,Sarees,10,8,6,6,7,7,0,4,3,3,4
34841,Women Tshirts,8,18,4,4,10,13,5,6,3,7,4
36340,Women Tshirts,8,11,8,2,10,3,2,6,3,7,4
31875,Kurtis,9,7,6,6,1,7,3,4,5,10,4
25657,Sarees,10,14,2,9,7,7,0,4,7,7,3
46455,Women Tshirts,8,8,6,6,10,7,3,4,1,7,4
36495,Women Tshirts,8,6,8,8,2,2,5,6,3,7,4
48272,Women Tshirts,8,11,8,8,10,13,5,6,3,7,4
36281,Women Tshirts,8,0,6,2,7,7,2,4,3,7,4
63095,Women Tops & Tunics,10,8,3,8,15,0,3,4,2,7,4
31496,Kurtis,9,0,6,6,1,7,6,4,8,10,4
7358,Men Tshirts,5,8,9,6,7,10,3,4,3,7,4
18179,Sarees,10,15,13,0,5,8,1,10,10,7,3
3871,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
63979,Women Tops & Tunics,10,8,6,6,7,7,3,4,3,9,4
22820,Sarees,10,15,13,0,2,12,3,7,10,5,3
57849,Women Tops & Tunics,10,6,3,8,7,0,4,1,3,11,4
26800,Kurtis,9,11,6,6,8,2,0,1,8,10,4
15361,Sarees,10,15,10,0,18,12,1,7,10,3,3
19860,Sarees,10,8,14,9,0,12,3,4,10,6,3
26569,Kurtis,9,0,11,3,1,2,0,1,8,10,4
44092,Women Tshirts,8,18,8,2,10,13,5,6,3,7,4
5713,Men Tshirts,5,8,6,7,2,7,3,4,3,7,4
46040,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
45318,Women Tshirts,8,2,8,8,10,13,5,6,3,7,4
36123,Women Tshirts,8,8,8,6,10,11,2,0,3,7,4
10179,Sarees,10,8,14,9,18,8,3,4,10,4,8
51423,Women Tops & Tunics,10,5,3,8,15,0,6,8,2,11,4
50710,Women Tshirts,8,17,6,6,7,7,3,4,3,7,4
22355,Sarees,10,8,12,0,2,8,3,4,10,1,3
48297,Women Tshirts,8,2,8,8,10,13,5,6,3,7,4
46232,Women Tshirts,8,17,8,8,10,3,5,6,3,7,4
23623,Sarees,10,8,14,0,3,12,3,4,10,3,3
26907,Kurtis,9,5,0,3,1,6,6,8,6,12,4
21506,Sarees,10,15,13,0,5,8,1,10,10,7,3
11675,Sarees,10,15,13,0,5,8,1,10,10,7,3
23201,Sarees,10,8,13,9,2,8,0,11,10,3,3
3315,Men Tshirts,5,2,9,7,2,5,3,4,3,7,4
4116,Men Tshirts,5,0,9,6,2,10,3,4,3,7,4
110,Men Tshirts,5,6,9,7,2,10,3,4,3,7,4
22573,Sarees,10,8,14,9,0,8,3,4,10,8,3
47854,Women Tshirts,8,17,8,2,10,3,5,6,3,7,4
67752,Women Tops & Tunics,10,17,2,8,11,0,6,8,5,11,4
49130,Women Tshirts,8,8,6,6,7,13,3,4,3,7,4
43565,Women Tshirts,8,11,8,8,10,13,5,6,3,7,4
34006,Women Tshirts,8,0,4,4,10,3,5,6,3,7,4
48452,Women Tshirts,8,0,8,2,10,13,5,6,3,7,4
62036,Women Tops & Tunics,10,11,1,2,11,0,4,9,5,11,7
824,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
65811,Women Tops & Tunics,10,0,6,8,4,0,3,8,3,7,7
26496,Kurtis,9,0,11,1,1,6,0,1,8,10,4
64007,Women Tops & Tunics,10,17,3,8,15,0,4,1,5,9,2
66153,Women Tops & Tunics,10,8,6,6,7,0,4,1,5,11,2
39859,Women Tshirts,8,0,6,2,10,2,5,6,3,7,4
2387,Men Tshirts,5,17,9,7,16,10,3,4,3,7,4
47479,Women Tshirts,8,2,8,8,10,13,5,6,3,7,4
22859,Sarees,10,8,14,9,18,12,3,4,10,5,8
41501,Women Tshirts,8,2,8,2,10,4,5,6,3,7,4
50999,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
13679,Sarees,10,15,13,0,5,8,1,10,10,7,3
57565,Women Tops & Tunics,10,1,8,8,14,0,6,8,5,9,4
2710,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
12055,Sarees,10,8,13,6,5,12,3,4,3,7,3
14940,Sarees,10,15,13,0,5,8,1,10,10,7,3
2186,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
33136,Women Tshirts,8,0,8,4,2,2,5,6,3,7,4
46721,Women Tshirts,8,17,8,2,10,3,5,6,3,7,4
30476,Kurtis,9,13,6,6,1,7,3,4,8,10,4
29748,Kurtis,9,1,0,1,1,7,3,1,8,10,4
34800,Women Tshirts,8,2,1,2,10,3,5,6,3,7,4
1955,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
27241,Kurtis,9,1,6,3,8,2,0,1,8,10,4
47484,Women Tshirts,8,17,6,6,7,3,3,4,3,7,4
66199,Women Tops & Tunics,10,17,3,8,4,0,6,8,2,11,4
9500,Sarees,10,15,14,9,0,8,1,10,10,4,3
59590,Women Tops & Tunics,10,8,3,8,11,0,3,1,2,7,4
44501,Women Tshirts,8,2,8,2,10,13,5,6,3,7,4
52835,Women Tops & Tunics,10,10,8,8,13,7,3,4,3,9,5
45955,Women Tshirts,8,8,8,6,10,3,3,4,3,7,4
28025,Kurtis,9,6,0,6,1,2,0,1,8,10,4
58629,Women Tops & Tunics,10,8,3,6,7,7,3,4,3,9,4
61448,Women Tops & Tunics,10,18,1,2,11,0,4,5,2,11,1
30892,Kurtis,9,0,11,6,1,7,3,4,8,10,4
6818,Men Tshirts,5,17,6,6,7,7,3,4,3,7,4
51755,Women Tops & Tunics,10,0,8,2,7,0,4,9,8,7,4
62685,Women Tops & Tunics,10,17,8,2,11,0,0,1,5,11,4
35982,Women Tshirts,8,2,6,8,12,11,5,6,3,7,4
42809,Women Tshirts,8,11,8,2,10,3,5,6,3,7,4
18222,Sarees,10,8,14,9,18,8,3,11,10,8,3
16229,Sarees,10,15,10,9,18,8,3,7,10,5,3
33187,Women Tshirts,8,0,8,2,10,4,0,4,3,7,4
13954,Sarees,10,15,13,9,5,8,1,10,10,0,3
66994,Women Tops & Tunics,10,0,3,8,4,0,6,8,2,11,5
61287,Women Tops & Tunics,10,0,6,8,17,7,6,4,3,7,2
946,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
37908,Women Tshirts,8,2,8,2,10,9,5,6,3,7,4
54930,Women Tops & Tunics,10,2,6,6,7,0,6,4,2,11,4
37808,Women Tshirts,8,18,8,2,10,9,5,6,3,7,4
35555,Women Tshirts,8,17,1,2,10,13,2,0,3,7,4
1522,Men Tshirts,5,17,7,10,12,10,3,4,3,7,4
27523,Kurtis,9,0,11,3,1,6,0,1,8,10,4
66420,Women Tops & Tunics,10,8,6,6,7,0,3,8,2,7,7
8618,Sarees,10,8,14,9,0,12,3,4,10,6,8
45875,Women Tshirts,8,2,8,8,7,7,5,4,3,7,4
43440,Women Tshirts,8,0,8,8,10,2,5,6,3,7,4
62984,Women Tops & Tunics,10,8,6,8,7,7,6,8,8,7,4
11007,Sarees,10,15,13,0,5,8,1,10,10,7,3
15969,Sarees,10,8,12,9,18,8,3,4,10,8,3
3907,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
23174,Sarees,10,15,14,0,6,12,3,7,10,5,3
27581,Kurtis,9,0,11,3,1,6,0,1,8,10,4
32121,Kurtis,9,5,6,6,1,7,3,4,8,10,4
15718,Sarees,10,8,14,9,0,12,3,4,10,8,8
715,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
45717,Women Tshirts,8,8,6,6,7,3,3,4,3,7,4
48169,Women Tshirts,8,17,8,2,10,3,5,6,3,7,4
47997,Women Tshirts,8,5,8,8,10,13,5,6,3,7,4
10841,Sarees,10,15,14,9,0,8,3,4,10,8,3
6803,Men Tshirts,5,8,6,10,7,10,3,4,3,7,4
3711,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
39338,Women Tshirts,8,0,8,8,10,9,5,6,3,7,4
26827,Kurtis,9,13,11,3,1,6,0,1,8,10,4
57065,Women Tops & Tunics,10,3,3,8,7,7,6,8,3,9,4
6635,Men Tshirts,5,8,6,7,7,7,3,4,3,7,4
11912,Sarees,10,15,14,9,0,12,1,10,10,8,8
62153,Women Tops & Tunics,10,0,2,6,11,0,0,2,8,11,7
381,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
720,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
20193,Sarees,10,8,6,6,2,7,1,4,3,7,4
25097,Sarees,10,15,13,0,2,14,3,7,1,5,3
13814,Sarees,10,15,13,0,5,8,1,10,10,7,3
24201,Sarees,10,8,14,9,18,8,3,4,10,4,8
9546,Sarees,10,8,14,9,18,12,3,4,10,5,3
45103,Women Tshirts,8,2,8,2,10,13,5,6,3,7,4
8965,Sarees,10,8,14,9,0,8,3,4,10,6,3
1814,Men Tshirts,5,2,9,7,2,10,3,4,3,7,4
41207,Women Tshirts,8,17,8,8,2,2,5,6,3,7,4
42789,Women Tshirts,8,18,8,2,10,11,5,6,3,7,4
19672,Sarees,10,8,14,0,2,12,3,11,1,3,3
62323,Women Tops & Tunics,10,0,1,2,11,0,4,5,5,11,1
2091,Men Tshirts,5,2,7,7,2,10,3,4,3,7,4
15598,Sarees,10,8,13,0,18,8,3,4,9,6,3
67532,Women Tops & Tunics,10,0,3,8,4,0,6,8,5,7,2
16735,Sarees,10,14,12,0,2,8,1,11,7,13,8
38226,Women Tshirts,8,11,8,8,10,2,5,6,3,7,4
48671,Women Tshirts,8,2,6,6,7,7,3,4,3,7,4
50782,Women Tshirts,8,17,8,6,7,7,5,4,3,7,4
32062,Kurtis,9,13,6,6,1,7,3,4,5,10,4
31121,Kurtis,9,6,0,6,1,7,3,4,8,10,4
32071,Kurtis,9,6,6,6,8,7,3,4,8,10,4
9055,Sarees,10,15,13,0,2,12,3,7,10,5,3
37331,Women Tshirts,8,0,8,4,10,9,5,6,3,7,4
8218,Sarees,10,15,12,9,0,8,1,10,10,8,3
13496,Sarees,10,8,14,9,18,8,3,4,10,5,3
58979,Women Tops & Tunics,10,1,8,8,14,0,6,8,5,9,4
19623,Sarees,10,14,14,9,2,12,7,7,10,6,3
20684,Sarees,10,15,13,6,5,8,1,10,10,0,3
18601,Sarees,10,15,13,9,5,8,1,10,10,7,3
54404,Women Tops & Tunics,10,13,3,8,11,0,6,8,5,7,5
29585,Kurtis,9,5,0,3,7,6,3,4,8,10,4
20115,Sarees,10,8,14,9,0,8,3,4,10,8,8
42963,Women Tshirts,8,6,8,2,10,13,2,6,3,7,4
29131,Kurtis,9,0,0,6,1,2,6,8,8,10,4
37577,Women Tshirts,8,2,4,4,10,13,5,6,3,7,4
20265,Sarees,10,15,13,9,5,8,1,10,10,0,3
41326,Women Tshirts,8,2,1,2,10,13,5,6,3,7,4
2260,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
26881,Kurtis,9,1,0,3,1,2,6,8,6,12,4
40514,Women Tshirts,8,18,8,2,10,3,5,6,3,7,4
5349,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
18182,Sarees,10,15,14,9,2,1,3,11,7,13,3
34768,Women Tshirts,8,0,6,4,10,9,5,6,3,7,4
65640,Women Tops & Tunics,10,17,3,6,11,7,6,8,2,7,4
52281,Women Tops & Tunics,10,8,6,6,7,7,6,4,3,11,1
3165,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
47727,Women Tshirts,8,17,8,8,10,9,5,6,3,7,4
56079,Women Tops & Tunics,10,8,6,8,13,7,6,4,5,7,4
30714,Kurtis,9,0,6,1,1,7,3,8,8,10,4
45431,Women Tshirts,8,0,8,2,10,13,5,6,3,7,4
23774,Sarees,10,8,14,9,18,12,3,4,10,5,3
40540,Women Tshirts,8,2,8,2,10,3,5,6,3,7,4
7013,Men Tshirts,5,8,6,7,7,7,3,4,3,7,4
45093,Women Tshirts,8,0,8,8,10,13,5,6,3,7,4
41586,Women Tshirts,8,0,8,2,10,3,5,6,3,7,4
29736,Kurtis,9,3,6,3,1,7,0,1,8,10,4
49095,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
50723,Women Tshirts,8,8,8,2,10,13,5,4,3,7,4
33037,Women Tshirts,8,0,4,4,10,4,5,6,3,7,4
63568,Women Tops & Tunics,10,3,3,8,14,0,3,4,5,9,4
24820,Sarees,10,8,6,6,2,12,3,11,10,8,3
68071,Women Tops & Tunics,10,8,6,6,7,7,3,4,3,9,4
13307,Sarees,10,8,13,6,2,12,3,4,1,3,3
28284,Kurtis,9,5,0,3,1,7,6,8,8,10,4
25618,Sarees,10,2,5,5,2,8,3,7,10,3,3
46380,Women Tshirts,8,17,8,2,10,3,5,6,3,7,4
38417,Women Tshirts,8,11,8,6,7,7,5,6,1,7,4
40002,Women Tshirts,8,18,8,8,10,3,5,6,3,7,4
55680,Women Tops & Tunics,10,8,6,2,17,7,3,4,3,7,2
48029,Women Tshirts,8,6,6,2,10,13,3,6,3,7,4
7699,Sarees,10,8,6,6,2,8,3,11,10,3,3
58270,Women Tops & Tunics,10,0,8,6,7,7,3,8,3,7,4
57103,Women Tops & Tunics,10,1,3,2,2,0,6,8,5,11,2
40171,Women Tshirts,8,0,8,8,10,2,5,6,3,7,4
18060,Sarees,10,8,6,6,7,7,3,7,3,7,4
12544,Sarees,10,14,12,0,2,8,3,11,7,13,8
19717,Sarees,10,8,14,9,0,8,3,4,10,5,8
29117,Kurtis,9,5,6,6,1,7,6,8,8,10,4
17155,Sarees,10,8,13,6,5,12,3,4,3,7,3
67002,Women Tops & Tunics,10,8,6,6,13,7,3,4,5,7,4
52242,Women Tops & Tunics,10,5,8,8,2,0,6,8,5,11,5
58678,Women Tops & Tunics,10,17,3,2,7,0,3,4,3,7,2
8408,Sarees,10,15,13,9,5,8,1,10,10,7,3
29095,Kurtis,9,5,6,3,1,7,6,4,5,10,4
31932,Kurtis,9,8,0,6,1,7,3,4,8,10,4
67592,Women Tops & Tunics,10,6,2,8,11,0,0,1,6,7,4
52637,Women Tops & Tunics,10,2,8,8,7,7,3,4,3,9,4
39889,Women Tshirts,8,2,8,8,10,3,5,6,3,7,4
56831,Women Tops & Tunics,10,0,3,2,11,0,6,8,5,11,2
59830,Women Tops & Tunics,10,8,6,8,4,0,6,8,3,11,4
27545,Kurtis,9,0,11,3,1,6,0,1,8,10,4
26452,Kurtis,9,13,0,1,1,2,0,1,8,10,4
69533,Women Tops & Tunics,10,17,1,2,11,0,4,3,2,11,4
44796,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
58458,Women Tops & Tunics,10,11,6,6,7,7,6,8,5,9,4
25176,Sarees,10,15,14,9,0,8,3,4,10,5,8
67935,Women Tops & Tunics,10,0,8,2,7,0,3,8,3,7,2
28803,Kurtis,9,6,0,1,1,6,3,8,8,10,4
46077,Women Tshirts,8,2,8,2,10,13,5,6,3,7,4
48256,Women Tshirts,8,2,8,8,10,7,3,4,3,7,4
56588,Women Tops & Tunics,10,8,3,8,17,7,6,8,2,11,2
14431,Sarees,10,8,14,9,0,8,3,4,10,5,8
35579,Women Tshirts,8,11,4,8,10,3,5,6,3,7,4
64746,Women Tops & Tunics,10,8,6,6,7,7,3,1,3,7,4
69777,Women Tops & Tunics,10,11,1,2,11,0,4,3,5,11,7
45265,Women Tshirts,8,2,6,2,7,13,5,4,3,7,4
66727,Women Tops & Tunics,10,13,2,8,2,0,6,8,2,11,1
9578,Sarees,10,15,13,9,5,8,1,10,10,0,3
406,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
63988,Women Tops & Tunics,10,8,6,6,7,7,4,4,6,7,4
39984,Women Tshirts,8,11,8,8,7,3,3,4,3,7,4
34842,Women Tshirts,8,2,4,4,10,13,5,6,3,7,4
57309,Women Tops & Tunics,10,2,6,6,11,7,6,4,3,7,4
67347,Women Tops & Tunics,10,7,3,8,13,0,6,8,5,7,2
18141,Sarees,10,8,14,9,18,8,3,4,9,6,3
70333,Women Tops & Tunics,10,17,3,2,7,7,6,8,3,11,4
48670,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
47272,Women Tshirts,8,17,8,8,10,3,5,6,3,7,4
29418,Kurtis,9,13,6,6,1,7,6,4,8,10,4
63719,Women Tops & Tunics,10,2,8,8,2,0,4,2,8,11,4
20724,Sarees,10,8,14,9,0,8,3,4,10,3,3
3996,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
8591,Sarees,10,8,14,9,0,12,3,4,10,8,8
36732,Women Tshirts,8,2,6,4,7,2,5,4,3,7,4
18132,Sarees,10,15,13,0,5,8,1,10,10,7,3
32679,Women Tshirts,8,11,8,8,12,11,2,0,3,7,4
2057,Men Tshirts,5,6,9,7,7,5,3,4,3,7,4
1282,Men Tshirts,5,6,9,7,2,10,3,4,3,7,4
18686,Sarees,10,2,13,0,5,14,1,11,9,3,3
57925,Women Tops & Tunics,10,1,3,8,13,7,3,4,3,7,4
6395,Men Tshirts,5,2,9,6,7,7,3,4,3,7,4
67453,Women Tops & Tunics,10,0,3,8,15,0,4,1,5,7,2
53702,Women Tops & Tunics,10,17,1,2,11,0,4,5,5,11,0
12224,Sarees,10,8,2,6,2,12,3,11,10,5,3
49797,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
17894,Sarees,10,15,13,9,5,8,1,10,10,0,3
290,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
33050,Women Tshirts,8,0,4,4,10,4,5,6,3,7,4
28412,Kurtis,9,3,0,3,1,6,6,4,8,10,4
23477,Sarees,10,14,13,0,5,1,3,4,10,5,3
37346,Women Tshirts,8,17,1,2,10,13,0,4,3,7,4
3629,Men Tshirts,5,17,7,10,12,10,3,4,3,7,4
43340,Women Tshirts,8,6,8,8,10,9,5,6,3,7,4
32436,Kurtis,9,0,6,6,1,7,3,4,8,10,4
67541,Women Tops & Tunics,10,8,8,8,11,7,3,4,2,7,4
30409,Kurtis,9,7,6,6,1,7,3,4,8,10,4
46292,Women Tshirts,8,2,8,8,10,13,5,6,3,7,4
62627,Women Tops & Tunics,10,5,8,8,11,0,4,2,8,11,4
7449,Sarees,10,15,14,0,18,12,0,1,10,3,3
60814,Women Tops & Tunics,10,8,6,6,4,7,6,4,3,7,4
43046,Women Tshirts,8,2,8,8,10,3,5,6,3,7,4
50818,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
29301,Kurtis,9,11,0,6,1,7,3,1,5,10,4
61152,Women Tops & Tunics,10,2,6,8,11,7,3,4,6,7,0
53603,Women Tops & Tunics,10,0,3,8,15,0,4,1,5,9,2
43067,Women Tshirts,8,2,8,2,10,3,5,6,3,7,4
48860,Women Tshirts,8,17,8,8,7,7,5,6,3,7,4
8729,Sarees,10,8,14,9,0,8,3,4,10,8,3
45799,Women Tshirts,8,2,8,6,7,7,5,4,3,7,4
3971,Men Tshirts,5,2,9,7,2,10,3,4,3,7,4
11672,Sarees,10,8,13,6,5,14,3,4,3,7,3
59757,Women Tops & Tunics,10,11,3,2,11,0,6,8,5,11,2
61161,Women Tops & Tunics,10,17,2,6,7,7,3,3,3,7,4
7194,Men Tshirts,5,8,9,6,7,7,3,4,3,7,4
